@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Golgi_signal6 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal2 numeric 
@ATTRIBUTE property_sum|1-10|volume numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-70|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-60|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-180|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-40|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=2|1-50|hydrophob_very|2 numeric 
@ATTRIBUTE Paacount|d=2|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE letterCount|1-30|2|aliphatic_helix_other numeric 
@ATTRIBUTE maxPaacountNormed|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE 0009507 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
150,50.67,12,5.5,14,0.875,2.559,45,1304.0,0.264865647059,0.236538698413,37.8271379245,0,0,0.173913043478,0.106382978723,0.0753424657534,2,0.5,9,0.0816326530612,1,0,0,0,0,0,0,1.0,2,cyt 
152,49.158,18,0,15,1.0,3.336,30,1046.4,0.232515411765,0.208976190476,43.090011283,0.0263157894737,0,0.147058823529,0.0851063829787,0.0743243243243,3,0.452702702703,7,0.0805369127517,0,0,0,0,1.0,0,0,1.0,2,cyt 
160,56.818,9,5.112,16,0.875,2.72,20,1153.5,0.258129588235,0.253544936508,45.388678283,0.0263157894737,0.0127388535032,0.205882352941,0.106382978723,0.108974358974,2,0.423076923077,6,0.0955414012739,0,0,0,0,1.0,0,0,1.0,2,cyt 
211,39.876,6,0,11,0.666666666667,1.862,5,1136.4,0.220285823529,0.185452873016,34.6793424528,0,0,0.307692307692,0.0,0.0193236714976,3,0.502415458937,10,0.269230769231,0,0,0,0,0,0,0,0,0,cyt 
300,53.906,45,4.215,13,0.833333333333,2.387,20,1127.7,0.205279352941,0.276303555556,36.6134919057,0.00588235294118,0,0.2,0.0425531914894,0.0878378378378,3,0.516891891892,11,0.114478114478,1,0,0,0,0,0,0,0,2,cyt 
170,53.094,18,5.907,14,0.875,2.419,5,1382.9,0.311314647059,0.251167333333,41.9373357736,0.0135135135135,0,0.15625,0.127659574468,0.132530120482,3,0.439759036145,8,0.0718562874251,1,0,0,0,0,0,0,0,2,cyt 
206,51.456,63,0,14,0.833333333333,2.048,60,1143.6,0.202972294118,0.216704746032,49.5776118868,0,0,0.148148148148,0.0212765957447,0.0544554455446,0,0.420792079208,12,0.064039408867,1,0,0,0,0,0,0,0,2,cyt 
187,43.964,27,5.142,14,0.875,3.023,60,1048.7,0.212352647059,0.262139301587,45.7380989057,0.0142857142857,0,0.178571428571,0.148936170213,0.0983606557377,1,0.431693989071,6,0.070652173913,0,0,0,0,0,0,0,0,2,cyt 
163,79.682,18,0,14,0.833333333333,2.211,45,1368.3,0.244181647059,0.224061174603,45.2597844151,0.0135135135135,0,0.129032258065,0.106382978723,0.0503144654088,1,0.37106918239,8,0.06875,1,0,0,0,0,0,0,0,2,cyt 
258,43.324,18,6.286,15,0.833333333333,2.868,60,1288.0,0.168908176471,0.212493238095,45.8256406038,0,0,0.307692307692,0.0212765957447,0.0511811023622,0,0.492125984252,7,0.0941176470588,1,0,0,0,0,0,0,1.0,0,cyt 
388,56.872,18,6.741,14,0.833333333333,3.012,60,1416.0,0.197897058824,0.193379222222,47.1806713774,0.00925925925926,0,0.192307692308,0.0425531914894,0.0572916666667,1,0.442708333333,9,0.0467532467532,1,0,0,0,0,0,0,0,2,cyt 
926,45.098,9,5.673,13,0.833333333333,3.475,5,1050.1,0.288396647059,0.243105507937,35.2670420755,0.0789473684211,0,0.136363636364,0.127659574468,0.0986984815618,3,0.519522776573,9,0.101841820152,0,0,0,0,0,0,0,0,0,cyt 
909,29.396,18,6.307,11,0.833333333333,3.426,20,1179.2,0.316020294118,0.20011831746,35.7919086604,0.00446428571429,0.00588235294118,0.136363636364,0.0851063829787,0.107182320442,2,0.52044198895,10,0.105960264901,0,0,0,0,0,0,0,0,0,cyt 
146,36.716,9,4.364,15,0.8,4.696,30,1033.3,0.180913470588,0.284370126984,40.2220789057,0.00925925925926,0.00757575757576,0.25,0.127659574468,0.0985915492958,1,0.485915492958,7,0.0839160839161,1,0,0,0,1.0,0,0,1.0,0,cyt 
145,37.012,9,5.056,15,0.875,4.734,10,1073.5,0.135671588235,0.275475253968,37.832434,0.00344827586207,0,0.387096774194,0.063829787234,0.0780141843972,1,0.503546099291,14,0.133802816901,1,0,0,0,1.0,0,0,0,0,cyt 
149,29.504,9,3.897,14,0.833333333333,4.529,60,1060.1,0.245909294118,0.290420095238,42.0319303774,0,0.00740740740741,0.333333333333,0.106382978723,0.0758620689655,0,0.475862068966,6,0.0547945205479,1,0,0,0,1.0,0,0,1.0,0,cyt 
152,44.736,27,4.923,16,0.833333333333,1.786,20,1208.9,0.191016235294,0.237955142857,39.215396566,0.00925925925926,0,0.115384615385,0.0851063829787,0.0878378378378,2,0.439189189189,10,0.0738255033557,0,0,0,0,1.0,0,0,0,2,cyt 
153,39.256,36,4.692,15,0.833333333333,2.59,20,1071.8,0.185376941176,0.202994873016,39.739458,0.0263157894737,0.00724637681159,0.114285714286,0.0425531914894,0.0536912751678,2,0.429530201342,10,0.08,0,0,0,0,1.0,0,0,0,2,cyt 
129,35.428,18,5.588,14,0.875,2.943,15,1216.3,0.211149529412,0.257467714286,39.7285867547,0.00714285714286,0,0.130434782609,0.148936170213,0.112,2,0.488,10,0.0793650793651,1,0,0,0,0,0,0,0,2,cyt 
64,24.82,36,4.126,14,0.875,1.604,60,1201.0,0.234571882353,0.192326578947,41.2569759623,0,0,0.173913043478,0.106382978723,0.1,1,0.4,7,0.0819672131148,1,0,0,0,0,0,0,0,0,cyt 
259,62.598,18,4.992,13,0.833333333333,2.135,60,1249.1,0.125274764706,0.207049730159,46.0224171698,0,0.00609756097561,0.205882352941,0.0212765957447,0.0666666666667,0,0.41568627451,6,0.1015625,1,0,0,0,0,0,0,0,2,cyt 
262,41.932,18,6.142,15,1.0,3.049,60,1314.5,0.167735470588,0.27351568254,46.5604561887,0.0185185185185,0.00606060606061,0.25,0.106382978723,0.108527131783,0,0.468992248062,6,0.0579150579151,1,0,0,0,0,0,0,0,2,cyt 
298,44.002,9,5.062,15,0.75,3.569,5,823.1,0.165872117647,0.229802761905,37.1078546415,0,0.00595238095238,0.25,0.063829787234,0.0952380952381,2,0.62925170068,11,0.115254237288,1,0,0,0,0,0,0,0,2,cyt 
300,45.838,18,5.062,16,0.833333333333,5.419,20,1044.4,0.179886529412,0.255838619048,37.3882935472,0.00505050505051,0,0.184210526316,0.106382978723,0.10472972973,2,0.618243243243,9,0.13468013468,1,0,0,0,0,0,0,0,2,cyt 
151,24.676,6,5.907,13,0.833333333333,1.952,30,1140.9,0.266309294118,0.257262698413,34.8748220755,0.00714285714286,0,0.3125,0.063829787234,0.0748299319728,1,0.605442176871,7,0.121621621622,0,0,0,0,1.0,1.0,1.0,1.0,0,cyt 
156,23.492,9,5.551,16,0.9,2.115,20,1159.3,0.284378294118,0.263479142857,36.9868884528,0.00263157894737,0,0.2,0.063829787234,0.0592105263158,0,0.585526315789,9,0.0915032679739,0,0,0,0,1.0,1.0,1.0,1.0,0,cyt 
21,11.152,18,5.912,13,0.875,2.367,20,1188.0,0.364622176471,0.350322142857,34.852068,0.0119047619048,0,0.266666666667,0.111111111111,0.117647058824,1,0.705882352941,3,0.0128205128205,0,0,0,0,0,0,0,0,0,cyt 
21,14.328,0,4.573,12,0.833333333333,1.72,20,1057.7,0.330109235294,0.266245,25.3961405714,0,0,0.333333333333,0.111111111111,0.117647058824,1,0.705882352941,3,0.0555555555556,0,0,0,0,0,0,0,0,0,cyt 
150,21.3,6,5.907,14,1.0,1.952,20,1057.3,0.371066588235,0.262541873016,34.4600190566,0.00714285714286,0,0.352941176471,0.063829787234,0.0684931506849,1,0.595890410959,6,0.122448979592,0,0,0,0,1.0,1.0,1.0,1.0,0,cyt 
152,23.492,18,5.674,15,1.0,2.738,5,1109.1,0.341074176471,0.252344730159,34.3239344906,0.00925925925926,0,0.363636363636,0.063829787234,0.0675675675676,0,0.574324324324,9,0.0939597315436,0,0,0,0,1.0,1.0,1.0,1.0,0,cyt 
121,51.552,36,5.451,12,0.833333333333,2.325,0,1364.3,0.257657117647,0.22338584127,40.7155209434,0.0263157894737,0,0.133333333333,0.063829787234,0.034188034188,3,0.418803418803,10,0.0677966101695,0,0,0,0,0,0,0,0,2,cyt 
132,45.502,27,3.569,13,0.833333333333,2.072,5,1283.6,0.228219647059,0.223432904762,39.5075763585,0.00925925925926,0.00884955752212,0.233333333333,0.063829787234,0.0390625,3,0.375,11,0.062015503876,0,0,0,0,0,0,0,0,2,cyt 
145,61.346,45,0,12,0.833333333333,3.21,5,1161.0,0.451834176471,0.289368428571,38.719780717,0,0.00757575757576,0.193548387097,0.127659574468,0.0780141843972,1,0.446808510638,7,0.105633802817,0,0,0,0,0,0,0,0,2,cyt 
136,58.802,54,0,12,0.666666666667,2.621,5,1027.2,0.326019058824,0.281605095238,38.7613288491,0.00277777777778,0.00813008130081,0.227272727273,0.063829787234,0.0757575757576,2,0.462121212121,9,0.0977443609023,0,0,0,0,0,0,0,0,2,cyt 
479,43.74,6,6.152,14,0.875,2.343,20,1160.7,0.168806882353,0.245988825397,35.3066444528,0.0263157894737,0.00621118012422,0.0909090909091,0.063829787234,0.0821052631579,1,0.522105263158,9,0.0987394957983,1,0,0,1.0,0,0,0,0,2,cyt 
497,39.922,27,5.089,16,0.875,3.391,5,1081.7,0.233781176471,0.252155253968,35.2177817358,0.0263157894737,0.00621118012422,0.166666666667,0.0425531914894,0.0669371196755,0,0.559837728195,9,0.0951417004049,1,0,0,1.0,0,0,0,0,2,cyt 
204,39.604,27,5.903,13,0.833333333333,4.018,20,1260.7,0.177615411765,0.339863190476,34.860038,0.0135135135135,0,0.25,0.0425531914894,0.065,6,0.6,9,0.0845771144279,0,0,0,0,0,0,0,0,0,cyt 
588,52.692,18,7.507,14,0.833333333333,4.573,15,1052.0,0.139683882353,0.168311507937,36.2340580377,0.00588235294118,0,0.138888888889,0.0,0.0804794520548,3,0.491438356164,15,0.133333333333,0,0,0,0,1.0,0,0,0,0,cyt 
200,54.436,36,0,12,0.5,1.492,20,1132.0,0.128872470588,0.128862396825,32.8563676981,0,0,0.131578947368,0.0212765957447,0.0408163265306,5,0.275510204082,14,0.233502538071,0,0,0,0,0,0,0,0,0,cyt 
447,30.84,63,4.61,12,0.666666666667,4.87,20,1229.1,0.252375588235,0.241225031746,32.4288367547,0,0.00602409638554,0.25,0.106382978723,0.0857787810384,1,0.575620767494,9,0.137387387387,1,0,0,0,0,0,0,0,2,cyt 
535,34.492,27,5.182,14,0.875,3.146,20,1210.4,0.236576176471,0.215704714286,42.2944385283,0.00925925925926,0.0059880239521,0.15625,0.063829787234,0.0922787193974,4,0.487758945386,10,0.101503759398,1,0,0,0,0,0,0,0,2,cyt 
545,35.216,54,6.44,16,1.0,3.896,5,1081.7,0.153438411765,0.236557761905,33.1571478113,0,0,0.176470588235,0.063829787234,0.0887245841035,3,0.502772643253,15,0.0922509225092,1,0,0,0,0,0,0,0,2,cyt 
112,22.736,27,5.487,17,1.0,4.148,20,1131.2,0.299435588235,0.300525444444,35.1107547736,0,0.00925925925926,0.212121212121,0.106382978723,0.0925925925926,2,0.537037037037,10,0.0733944954128,1,0,0,0,1.0,0,0,1.0,0,cyt 
126,31.844,18,5.871,15,1.0,4.093,5,880.3,0.279691,0.318278365079,32.9305652453,0,0.00819672131148,0.368421052632,0.127659574468,0.114754098361,1,0.55737704918,7,0.0487804878049,1,0,0,1.0,1.0,1.0,0,1.0,0,cyt 
389,45.77,18,5.473,15,0.875,3.414,30,1166.8,0.192562705882,0.237313365079,36.8505856226,0,0,0.407407407407,0.0425531914894,0.0935064935065,1,0.563636363636,9,0.113989637306,1,0,0,0,0,0,0,0,2,cyt 
392,57.948,9,5.369,15,0.875,3.197,30,1160.4,0.158082176471,0.236115380952,37.2492581887,0,0,0.357142857143,0.0425531914894,0.0876288659794,2,0.55412371134,9,0.102827763496,1,0,0,0,0,0,0,0,2,cyt 
252,30.104,9,7.235,15,1.0,4.619,20,1323.9,0.261409,0.338761571429,34.2792567547,0,0,0.125,0.127659574468,0.0725806451613,2,0.633064516129,8,0.0843373493976,0,0,0,0,1.0,0,0,1.0,0,cyt 
333,34.904,27,6.618,15,0.875,2.597,20,1152.2,0.266441,0.312586571429,35.286549566,0.0263157894737,0.00568181818182,0.342857142857,0.063829787234,0.0577507598784,1,0.598784194529,7,0.0757575757576,0,0,0,0,1.0,0,0,0,0,cyt 
341,35.444,27,4.855,13,0.833333333333,2.901,0,971.3,0.167546823529,0.23837647619,35.4805777736,0.00403225806452,0.00625,0.478260869565,0.0425531914894,0.0949554896142,4,0.593471810089,14,0.177514792899,0,0,0,0,0,0,0,0,0,cyt 
473,31.368,36,6.221,16,1.0,3.169,5,871.7,0.193876235294,0.230202809524,32.3865953208,0.00446428571429,0,0.208333333333,0.0425531914894,0.0980810234542,3,0.556503198294,9,0.121276595745,0,0,0,0,0,0,0,0,2,cyt 
742,39.256,27,6.346,14,0.75,2.819,5,1201.5,0.219515764706,0.240752809524,37.462276,0.0526315789474,0,0.184210526316,0.0851063829787,0.10027100271,4,0.470189701897,14,0.117726657645,0,0,0,0,0,0,0,0,0,cyt 
449,36.864,9,6.054,14,0.833333333333,2.762,10,1099.9,0.182487058824,0.231438746032,35.6383104528,0.0263157894737,0,0.394736842105,0.0,0.085393258427,1,0.6,15,0.114349775785,0,0,0,0,1.0,0,1.0,1.0,0,cTP 
453,28.956,9,5.568,13,0.833333333333,2.698,0,1078.7,0.289532882353,0.27759468254,40.7793490189,0.0405405405405,0,0.243243243243,0.127659574468,0.0913140311804,1,0.567928730512,10,0.0955555555556,0,0,0,0,1.0,0,1.0,1.0,0,cTP 
660,47.242,27,5.135,14,0.833333333333,5.39,45,1060.1,0.163189,0.234199650794,41.9975370189,0.0263157894737,0.00625,0.193548387097,0.063829787234,0.0914634146341,1,0.565548780488,9,0.10197869102,0,0,0,0,0,0,0,0,0,cTP 
661,27.676,36,7.274,13,0.833333333333,3.834,0,1209.9,0.329047294118,0.288968269841,40.3241826792,0.00446428571429,0.00621118012422,0.260869565217,0.106382978723,0.0943683409437,0,0.560121765601,11,0.100303951368,0,0,0,0,0,0,0,0,0,cTP 
136,27.552,54,5.246,13,0.833333333333,1.742,0,954.6,0.329422588235,0.279219460317,41.9658244906,0.00588235294118,0.00813008130081,0.357142857143,0.106382978723,0.106060606061,0,0.537878787879,11,0.112781954887,0,0,0,0,1.0,1.0,0,1.0,0,cTP 
140,26.032,54,5.502,13,0.875,1.603,0,847.8,0.341846588235,0.297778015873,42.9332832642,0.00588235294118,0.0078125,0.428571428571,0.063829787234,0.0955882352941,0,0.551470588235,10,0.131386861314,0,0,0,0,0,0,0,1.0,0,cTP 
149,32.284,45,4.96,13,0.75,1.557,40,1012.2,0.249576176471,0.219470095238,42.0787023396,0.00277777777778,0.00769230769231,0.305555555556,0.063829787234,0.103448275862,0,0.551724137931,12,0.13698630137,0,0,0,0,1.0,1.0,0,1.0,0,cTP 
129,28.072,36,6.178,13,0.833333333333,2.219,10,850.0,0.316222117647,0.265631015873,40.1307193396,0.0037037037037,0.00862068965517,0.243243243243,0.148936170213,0.112,0,0.568,8,0.119047619048,0,0,0,0,1.0,1.0,0,1.0,0,cTP 
143,27.696,54,5.283,13,0.833333333333,2.38,0,875.3,0.329236764706,0.29719152381,41.037997434,0.00925925925926,0.00769230769231,0.357142857143,0.106382978723,0.107913669065,0,0.58273381295,10,0.128571428571,0,0,0,0,0,0,0,1.0,0,cTP 
132,26.224,36,6.62,14,0.875,2.539,0,899.6,0.311015823529,0.278279174603,40.265206,0.0135135135135,0.00869565217391,0.35,0.148936170213,0.109375,0,0.546875,9,0.077519379845,0,0,0,0,1.0,1.0,0,1.0,0,cTP 
920,54.532,18,4.777,15,0.875,3.424,40,1189.4,0.216972705882,0.205500936508,44.7329223585,0.0263157894737,0,0.347826086957,0.0425531914894,0.0687772925764,0,0.560043668122,8,0.0916030534351,0,0,0,0,0,0,0,0,1,cTP 
435,55.726,45,4.835,13,0.833333333333,2.939,0,1153.3,0.298594941176,0.293325571429,37.1332576981,0.0526315789474,0,0.444444444444,0.063829787234,0.0788863109049,0,0.457076566125,15,0.127314814815,0,0,0,0,0,0,0,0,0,cTP 
374,30.956,27,6.716,14,1.0,3.904,5,1105.3,0.345864411765,0.270562904762,36.2492108302,0.0120967741935,0.00584795321637,0.346153846154,0.0425531914894,0.0675675675676,0,0.613513513514,7,0.099730458221,0,0,0,0,1.0,0,0,1.0,0,cTP 
394,31.288,27,6.53,14,0.833333333333,3.778,0,1062.3,0.261057235294,0.295676793651,36.0064124528,0.0263157894737,0.00584795321637,0.289473684211,0.063829787234,0.0717948717949,2,0.607692307692,11,0.140664961637,1,0,0,0,1.0,0,0,1.0,0,cTP 
571,31.02,27,4.858,16,0.833333333333,4.288,0,1219.4,0.240859470588,0.283520492063,40.1726093585,0.00588235294118,0.00591715976331,0.4,0.0851063829787,0.0793650793651,0,0.610229276896,15,0.119718309859,0,0,0,0,1.0,0,0,0,0,cTP 
569,31.516,27,5.364,15,0.666666666667,4.505,0,945.4,0.291186470588,0.258198095238,39.6700041132,0,0,0.342857142857,0.0851063829787,0.0849557522124,0,0.61592920354,15,0.095406360424,0,0,0,0,1.0,0,0,0,0,cTP 
465,36.296,27,4.659,13,0.833333333333,4.386,0,1001.6,0.245973294118,0.253366285714,39.4983828679,0.0263157894737,0,0.222222222222,0.170212765957,0.0911062906725,0,0.507592190889,15,0.119047619048,1,0,0,0,0,0,0,0,1,cTP 
454,33.092,27,4.755,13,0.833333333333,4.734,0,983.1,0.239289058824,0.193960603175,40.2170438302,0.00446428571429,0,0.40625,0.0851063829787,0.0822222222222,0,0.502222222222,13,0.115299334812,1,0,0,0,0,0,0,0,1,cTP 
440,39.42,27,5.567,16,0.833333333333,3.841,0,1238.6,0.247837941176,0.281180190476,38.6551006792,0.0135135135135,0.00574712643678,0.36,0.063829787234,0.0802752293578,1,0.575688073394,13,0.148741418764,0,0,0,0,0,0,0,0,1,cTP 
518,36.924,27,5.536,16,0.7,3.727,0,1004.0,0.216932470588,0.280395428571,39.8754670566,0.00714285714286,0,0.307692307692,0.063829787234,0.0972762645914,0,0.58560311284,12,0.0970873786408,0,0,0,0,0,0,0,1.0,1,cTP 
520,33.356,27,5.746,15,0.666666666667,3.352,0,1084.2,0.216402470588,0.249942825397,40.879649434,0.0142857142857,0,0.238095238095,0.0425531914894,0.102713178295,0,0.598837209302,15,0.0947775628627,0,0,0,0,0,0,0,1.0,1,cTP 
435,25.652,18,5.267,16,0.666666666667,3.841,0,985.0,0.238335176471,0.246149555556,40.3594471321,0.0117647058824,0.00574712643678,0.391304347826,0.063829787234,0.0719257540603,0,0.577726218097,13,0.12962962963,0,0,0,0,0,0,0,0,1,cTP 
447,40.08,9,5.054,17,0.833333333333,3.959,40,1109.6,0.199333058824,0.223060238095,40.0168052075,0.00925925925926,0.00574712643678,0.363636363636,0.0425531914894,0.0677200902935,0,0.580135440181,11,0.117117117117,0,0,0,0,0,0,0,1.0,1,cTP 
525,42.29,9,6.511,14,0.75,4.108,0,980.7,0.207567294118,0.241230111111,39.111307,0.00505050505051,0,0.380952380952,0.0425531914894,0.0882917466411,1,0.547024952015,15,0.124521072797,0,0,0,0,0,0,0,0,1,cTP 
538,48.562,18,6.824,13,0.833333333333,4.242,0,984.7,0.196027411765,0.27708931746,37.6419654717,0.0526315789474,0,0.25,0.0212765957447,0.0767790262172,0,0.550561797753,15,0.14953271028,0,0,0,0,0,0,0,0,1,cTP 
292,46.998,18,5.346,15,0.666666666667,2.292,5,1226.1,0.256126588235,0.186337492063,46.4010644906,0,0.00574712643678,0.131578947368,0.0851063829787,0.0659722222222,2,0.53125,10,0.103806228374,0,0,0,0,0,0,0,1.0,1,cTP 
300,39.412,36,5.299,15,0.666666666667,2.312,0,1172.7,0.224684823529,0.233001793651,44.2459324906,0.0263157894737,0.00606060606061,0.2,0.106382978723,0.097972972973,2,0.486486486486,12,0.0942760942761,0,0,0,0,0,0,0,1.0,1,cTP 
373,30.6,6,5.692,12,0.666666666667,3.18,0,1189.8,0.283866529412,0.221882968254,37.9758997358,0.00505050505051,0,0.416666666667,0.063829787234,0.0758807588076,1,0.547425474255,13,0.110810810811,0,0,0,0,0,0,0,1.0,0,cTP 
386,32.032,27,5.383,15,0.75,2.981,0,1120.5,0.259057647059,0.270454746032,37.5885930943,0.0263157894737,0,0.454545454545,0.0212765957447,0.086387434555,0,0.544502617801,17,0.114882506527,0,0,0,0,0,0,0,1.0,0,cTP 
219,40.098,45,5.651,13,0.833333333333,2.277,45,1029.6,0.253390352941,0.205265952381,42.0180133396,0,0.00584795321637,0.296296296296,0.063829787234,0.0790697674419,0,0.497674418605,4,0.0972222222222,0,0,0,0,0,0,0,1.0,0,cTP 
251,32.164,36,5.791,13,0.666666666667,2.508,10,1051.1,0.179682176471,0.278458952381,44.8777245283,0.0135135135135,0,0.323529411765,0.106382978723,0.0769230769231,0,0.570850202429,11,0.104838709677,0,0,0,0,0,0,0,1.0,0,cTP 
247,28.828,45,5.927,13,1.0,2.131,10,1167.6,0.340926647059,0.250418095238,47.2212971509,0.0135135135135,0,0.636363636364,0.063829787234,0.0658436213992,0,0.551440329218,7,0.118852459016,0,0,0,0,0,0,0,1.0,0,cTP 
257,25.972,45,4.23,13,0.833333333333,3.429,0,1109.8,0.256446176471,0.275312444444,38.5750029623,0.00505050505051,0,0.51724137931,0.0851063829787,0.0711462450593,0,0.592885375494,10,0.11811023622,0,0,0,0,0,0,0,1.0,0,cTP 
248,31.076,36,5.411,14,0.833333333333,3.194,0,1143.1,0.248825411765,0.276565063492,44.1518787925,0.0135135135135,0,0.387096774194,0.106382978723,0.077868852459,0,0.553278688525,13,0.10612244898,0,0,0,0,0,0,0,1.0,0,cTP 
358,36.308,0,5.048,13,1.0,2.766,15,1056.9,0.286028235294,0.259410206349,41.1549598491,0.00505050505051,0,0.344827586207,0.0212765957447,0.0762711864407,0,0.570621468927,8,0.0901408450704,0,0,0,0,0,0,0,1.0,0,cTP 
376,31.34,12,5.109,12,0.75,3.18,0,1126.3,0.276365529412,0.247042190476,36.3246846415,0.00505050505051,0.00591715976331,0.3,0.0851063829787,0.0806451612903,1,0.556451612903,15,0.117962466488,0,0,0,0,0,0,0,1.0,0,cTP 
364,33.864,9,6.013,12,0.666666666667,2.971,0,998.7,0.327444352941,0.249217444444,36.1704861509,0.00324675324675,0,0.461538461538,0.0851063829787,0.0777777777778,0,0.555555555556,15,0.0969529085873,0,0,0,0,0,0,0,1.0,0,cTP 
222,29.796,36,7.149,16,0.833333333333,5.72,5,1027.9,0.262514823529,0.370177761905,40.4610778491,0.0526315789474,0,0.354838709677,0.0851063829787,0.100917431193,0,0.550458715596,8,0.0958904109589,0,0,0,0,0,0,0,1.0,0,cTP 
373,25.28,9,4.013,14,0.833333333333,2.928,0,1155.5,0.305577529412,0.257321904762,41.9868889811,0.0135135135135,0,0.2,0.191489361702,0.119241192412,1,0.590785907859,10,0.0918918918919,0,0,0,0,0,0,0,0,0,cTP 
266,26.092,36,5.131,16,0.666666666667,4.819,0,983.1,0.241733294118,0.25108252381,40.9563816604,0.00925925925926,0,0.464285714286,0.0212765957447,0.0763358778626,0,0.564885496183,15,0.144486692015,1,0,0,0,1.0,0,0,1.0,0,cTP 
388,49.784,27,5.253,13,0.833333333333,7.667,60,1331.9,0.377962058824,0.234028174603,39.686278434,0.0405405405405,0,0.243243243243,0.0851063829787,0.0807291666667,0,0.596354166667,6,0.0883116883117,0,0,0,0,1.0,0,0,1.0,0,cTP 
413,29.776,27,4.251,13,0.833333333333,7.873,0,1164.1,0.349056294118,0.243408031746,39.6123650566,0.0263157894737,0,0.347826086957,0.0425531914894,0.0855745721271,1,0.633251833741,12,0.112195121951,0,0,0,0,1.0,0,0,1.0,0,cTP 
262,25.188,18,5.074,13,0.75,4.885,15,1007.9,0.271102117647,0.249993809524,41.2922903019,0.0135135135135,0,0.304347826087,0.0851063829787,0.0736434108527,0,0.635658914729,11,0.189189189189,0,0,0,0,0,0,0,1.0,0,cTP 
566,35.31,36,4.98,12,1.0,3.293,10,1077.5,0.305366,0.199643539683,41.6236259057,0.0263157894737,0,0.433333333333,0.0212765957447,0.0711743772242,0,0.542704626335,12,0.138543516874,0,0,0,1.0,0,0,0,0,0,cTP 
436,28.004,63,6.031,17,1.0,4.439,5,1079.9,0.222645823529,0.278099444444,39.9301488302,0.00263157894737,0,0.352941176471,0.106382978723,0.0694444444444,1,0.576388888889,8,0.10623556582,0,0,0,0,1.0,0,0,0,0,cTP 
336,28.244,27,5.093,15,0.875,4.098,0,1102.0,0.351182529412,0.282127142857,36.464713434,0.0185185185185,0.00578034682081,0.407407407407,0.063829787234,0.0722891566265,0,0.602409638554,14,0.144144144144,0,0,0,0,0,0,0,1.0,1,cTP 
328,34.736,18,4.893,15,0.666666666667,3.338,0,1002.9,0.283680941176,0.268674555556,37.4136337736,0.00925925925926,0.00578034682081,0.481481481481,0.0212765957447,0.0617283950617,0,0.595679012346,11,0.12,0,0,0,0,0,0,0,1.0,1,cTP 
319,34.316,12,4.825,15,1.0,3.246,0,1026.3,0.240480529412,0.296693349206,39.2327382264,0.00505050505051,0.00578034682081,0.304347826087,0.0,0.0603174603175,0,0.6,10,0.107594936709,0,0,0,0,0,0,0,1.0,1,cTP 
321,32.22,27,5.928,15,1.0,3.359,0,1027.7,0.308449588235,0.294212444444,38.6876649434,0.0037037037037,0.00578034682081,0.4,0.0425531914894,0.0694006309148,0,0.586750788644,10,0.119496855346,0,0,0,0,0,0,0,1.0,1,cTP 
601,36.164,27,6.808,12,0.875,3.747,0,1029.9,0.222697058824,0.236868603175,38.5880091321,0.0135135135135,0,0.285714285714,0.0425531914894,0.0854271356784,1,0.519262981575,14,0.130434782609,0,0,0,0,0,0,0,0,1,cTP 
246,26.472,9,7.026,15,1.0,6.769,0,995.0,0.385850588235,0.328805825397,35.7573305283,0.00295857988166,0.00578034682081,0.35,0.106382978723,0.099173553719,0,0.661157024793,9,0.0987654320988,0,0,0,0,0,0,0,1.0,1,cTP 
270,23.008,9,6.193,14,1.0,3.548,0,924.1,0.316423176471,0.246345507937,42.0080800377,0.00588235294118,0,0.451612903226,0.0425531914894,0.0827067669173,0,0.672932330827,10,0.10861423221,0,0,0,0,0,0,0,1.0,1,cTP 
