@RELATION /share/usr/briese/Pythonscrips/models/bacello_plants_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Vacuole_signal37 numeric 
@ATTRIBUTE Mip_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE aliphatic_helix_normed numeric 
@ATTRIBUTE AutoCorrelatuion|d=4|1-60|charge numeric 
@ATTRIBUTE letterCountNormed|1-10|0|hydrophob numeric 
@ATTRIBUTE letterCount|1-50|1|charged numeric 
@ATTRIBUTE letterCount|1-170|1|charged numeric 
@ATTRIBUTE maxPaacountNormed|-100--1|charge_none|0 numeric 
@ATTRIBUTE Paacount|d=4|1--1|charge_positive|2 numeric 
@ATTRIBUTE maxPaacount|1-160|structure_sheet|2 numeric 
@ATTRIBUTE Paacount|d=4|1-140|hydroxylated_none|0 numeric 
@ATTRIBUTE Paacount|d=4|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0009507 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR,cTP} 
 
@DATA 
793,28.252,10.042,5,-3.751,0.341099935838,32.2895686909,0.0132743362832,6,15,0.551020408163,0.00762388818297,0.106382978723,0.422222222222,0.15501905972,0,0,0,0,2,nuc 
182,28.184,10.87,10,-1.784,0.377021805109,37.5751154545,0.0222222222222,2,15,0.540816326531,0.0113636363636,0.0980392156863,0.4,0.136363636364,0,0,0,0,2,nuc 
1589,53.524,8.613,20,-1.644,0.558839450097,40.6467671636,0.00792079207921,9,24,0.489795918367,0.0227416298168,0.0584415584416,0.377777777778,0.145293746052,1,0,0,0,8,nuc 
1088,26.288,9.875,5,-1.535,0.422723545805,35.8756383273,0.00296735905045,2,21,0.469387755102,0.0147874306839,0.0952380952381,0.459259259259,0.0998151571165,0,0,0,0,0,nuc 
541,39.252,9.371,15,-1.425,0.35551297649,36.8953560364,0.0118343195266,5,16,0.561224489796,0.0224299065421,0.0743243243243,0.348148148148,0.160747663551,0,0,0,0,0,nuc 
111,48.904,8.421,20,-3.22,0.34783605702,35.0404528182,0.0727272727273,11,19,0.367346938776,0.00952380952381,0.0833333333333,0.575471698113,0.104761904762,0,0,0,0,0,nuc 
336,40.306,11.719,5,-1.404,0.45766844546,35.6876326545,0.010101010101,5,21,0.489795918367,0.0181818181818,0.101265822785,0.42962962963,0.145454545455,0,0,0,0,0,nuc 
695,57.372,8.486,30,-2.039,0.394083212591,39.3413614545,0.028,7,20,0.612244897959,0.033381712627,0.0342465753425,0.4,0.230769230769,0,0,0,0,0,nuc 
308,48.7,8.234,60,-2.53,0.290873920771,49.6124256,0.0210526315789,2,13,0.551020408163,0.0397350993377,0.0632911392405,0.481481481481,0.0695364238411,0,0,0,0,8,nuc 
369,38.532,9.727,5,-1.88,0.297863848038,38.9295770909,0.0288461538462,4,17,0.581632653061,0.0165289256198,0.131034482759,0.555555555556,0.110192837466,0,0,0,0,8,nuc 
330,48.616,7.047,5,-2.907,0.402252206464,31.7234632364,0.0328947368421,13,29,0.30612244898,0.0185185185185,0.0382165605096,0.503703703704,0.191358024691,0,0,0,0,0,nuc 
692,44.944,11.971,20,-1.319,0.398898495151,33.7448861091,0.014652014652,7,27,0.571428571429,0.0393586005831,0.0649350649351,0.451851851852,0.223032069971,0,0,0,0,8,nuc 
1173,46.672,9.602,0,-1.855,0.3537325981,32.9073250545,0.00660066006601,6,22,0.632653061224,0.0179948586118,0.0878378378378,0.4,0.119965724079,0,0,0,0,0,nuc 
169,45.932,10.5,5,-1.603,0.275373927958,35.0197067636,0.0681818181818,9,19,0.724489795918,0.00613496932515,0.0333333333333,0.518518518519,0.0613496932515,0,1.0,0,1.0,8,nuc 
307,63.492,10.46,5,-2.438,0.680305057059,35.6182445818,0.0234375,7,46,0.510204081633,0.0232558139535,0.0512820512821,0.6,0.24584717608,1,0,0,0,0,nuc 
239,38.84,8.576,5,-2.116,0.317278295702,36.5820112,0.0344827586207,7,21,0.469387755102,0.0300429184549,0.0331125827815,0.503703703704,0.150214592275,1,0,0,0,0,nuc 
229,37.648,10.346,20,-1.82,0.355966554552,32.7857636,0.0394736842105,7,22,0.489795918367,0.0269058295964,0.0486111111111,0.466666666667,0.161434977578,1,0,0,0,0,nuc 
199,36.484,9.23,45,-0.781,0.377681731614,37.8551137091,0.016393442623,2,15,0.622448979592,0.020725388601,0.058064516129,0.407407407407,0.134715025907,1,0,0,0,0,nuc 
931,81.874,9.517,20,-2.397,0.395746951203,33.2914282727,0.0153374233129,8,14,0.673469387755,0.00540540540541,0.0633802816901,0.659259259259,0.245405405405,0,0,0,0,0,nuc 
399,64.756,10.595,5,-1.889,0.329795152196,34.0295320182,0.018018018018,5,10,0.591836734694,0.0381679389313,0.0443037974684,0.355555555556,0.175572519084,1,0,0,0,0,nuc 
689,70.97,6.695,20,-3.817,0.512643468388,36.0212880727,0.0248226950355,11,34,0.377551020408,0.0322108345534,0.046357615894,0.377777777778,0.166910688141,1,0,0,0,8,nuc 
441,31.616,7.224,0,-2.067,0.329492299961,33.7043656545,0.00970873786408,5,16,0.602040816327,0.016091954023,0.0285714285714,0.496296296296,0.064367816092,0,0,0,0,0,nuc 
720,66.81,8.685,5,-1.154,0.436615181696,33.3932401818,0.014440433213,13,24,0.30612244898,0.03081232493,0.0653594771242,0.562962962963,0.162464985994,0,1.0,0,0,8,nuc 
424,50.34,5.445,20,-2.622,0.471509494587,31.4191181455,0.0405405405405,12,31,0.479591836735,0.00717703349282,0.0884353741497,0.488888888889,0.165071770335,0,0,0,0,8,nuc 
554,55.546,9.354,5,-2.271,0.350922720411,28.5432063636,0.0152284263959,9,21,0.367346938776,0.0182481751825,0.0645161290323,0.496296296296,0.191605839416,0,0,0,0,0,nuc 
455,26.036,13.553,5,-0.799,0.314671386225,36.4667992364,0.015037593985,4,18,0.540816326531,0.0244988864143,0.0709219858156,0.37037037037,0.102449888641,0,0,1.0,0,0,nuc 
363,53.6,8.192,5,-2.457,0.337192218691,33.8301532364,0.0608695652174,13,26,0.551020408163,0.0168067226891,0.0551724137931,0.459259259259,0.145658263305,0,0,0,0,8,nuc 
492,72.69,10.5,10,-1.301,0.363006650946,37.746254,0.0294117647059,1,13,0.438775510204,0.0164609053498,0.025974025974,0.274074074074,0.164609053498,0,0,0,0,0,nuc 
489,40.056,9.08,5,-2.46,0.440443899733,39.8620664364,0.0299401197605,6,18,0.428571428571,0.0227743271222,0.0827586206897,0.392592592593,0.107660455487,0,0,0,0,8,nuc 
226,40.88,9.429,15,-1.092,0.492780311696,36.3262299818,0.0365853658537,7,24,0.438775510204,0.0227272727273,0.0516129032258,0.42962962963,0.136363636364,1,0,0,0,8,nuc 
71,15.544,11.042,20,-1.235,0.243574988862,35.0660845636,0.0416666666667,6,10,0.478260869565,0.0153846153846,0.135593220339,0.5,0.0461538461538,1,0,0,0,8,nuc 
116,37.884,8.634,30,-1.84,0.458098307625,36.2058404727,0.106382978723,8,16,0.520408163265,0.0181818181818,0.0909090909091,0.513513513514,0.163636363636,1,0,0,0,8,nuc 
1191,46.94,5.862,20,-3.839,0.436843502053,25.8238929273,0.014888337469,18,35,0.418367346939,0.0270042194093,0.0890410958904,0.57037037037,0.110548523207,1,0,0,0,0,nuc 
319,34.252,8.214,30,-2.264,0.463334860809,36.8370068727,0.027027027027,8,29,0.448979591837,0.0191693290735,0.114285714286,0.466666666667,0.121405750799,1,0,0,0,8,nuc 
176,27.38,10.464,60,-1.55,0.422594771232,39.6689822182,0.0576923076923,4,19,0.540816326531,0.0117647058824,0.108280254777,0.607407407407,0.0882352941176,0,0,0,0,0,nuc 
627,51.604,11.932,30,-0.604,0.452727233311,38.7891797818,0.00836820083682,3,21,0.551020408163,0.0289855072464,0.0759493670886,0.496296296296,0.196457326892,0,0,0,0,8,nuc 
810,61.606,12.028,15,-1.346,0.411018755738,40.8691946727,0.00328947368421,3,27,0.377551020408,0.0286069651741,0.0902777777778,0.459259259259,0.176616915423,0,1.0,0,0,8,nuc 
693,86.226,11.744,30,-1.246,0.596906130623,39.1472418909,0.00413223140496,3,27,0.581632653061,0.0131004366812,0.105633802817,0.444444444444,0.228529839884,0,1.0,0,0,8,nuc 
884,53.63,8.832,20,-1.664,0.383579547407,38.6447897091,0.0194174757282,9,26,0.5,0.0148063781321,0.0653594771242,0.466666666667,0.156036446469,1,0,0,0,8,nuc 
160,36.424,8.138,5,-2.159,0.271366788942,31.8704364364,0.047619047619,10,33,0.438775510204,0.012987012987,0.104166666667,0.644444444444,0.116883116883,0,0,0,0,2,nuc 
624,79.746,6.177,45,-1.62,0.433874279428,41.2038688,0.0223214285714,7,22,0.561224489796,0.0226537216828,0.0625,0.437037037037,0.13430420712,1,0,0,0,8,nuc 
313,43.868,7.979,0,-2.033,0.345018886473,29.4526056727,0.0267857142857,11,24,0.561224489796,0.0162866449511,0.0705128205128,0.511111111111,0.110749185668,1,0,0,0,8,nuc 
303,52.432,7.989,0,-2.551,0.639359845189,33.5186603636,0.0185185185185,6,28,0.418367346939,0.0572390572391,0.0492957746479,0.466666666667,0.191919191919,1,0,0,0,0,nuc 
371,65.12,8.782,20,-3.066,0.300347632535,33.1175456727,0.024,6,22,0.571428571429,0.0219178082192,0.0604026845638,0.518518518519,0.139726027397,0,0,0,0,0,nuc 
440,80.93,6.909,5,-2.055,0.496857919129,40.6368258182,0.0285714285714,4,20,0.551020408163,0.0299539170507,0.0705128205128,0.4,0.184331797235,0,0,0,0,8,nuc 
268,61.462,7.456,45,-1.762,0.528084447062,40.7414096364,0.0454545454545,5,24,0.520408163265,0.0114503816794,0.0382165605096,0.392592592593,0.179389312977,1,0,0,0,8,nuc 
258,62.934,7.589,60,-1.775,0.42267581423,40.8499529455,0.0471698113208,5,26,0.724489795918,0.0277777777778,0.0469798657718,0.4,0.190476190476,1,0,0,0,8,nuc 
608,28.368,7.71,0,-3.142,0.426857710354,29.7795683273,0.0115606936416,6,25,0.663265306122,0.0166112956811,0.0733333333333,0.422222222222,0.169435215947,1,0,0,0,0,nuc 
788,35.792,6.459,0,-2.613,0.478364005829,31.2062411273,0.016,11,26,0.448979591837,0.0153452685422,0.0845070422535,0.459259259259,0.175191815857,1,0,0,0,0,nuc 
222,31.596,9.08,5,-2.672,0.417710318291,33.3568101091,0.0555555555556,6,25,0.551020408163,0.0138888888889,0.111888111888,0.459259259259,0.162037037037,1,0,0,0,0,nuc 
521,53.122,9.738,20,-2.15,0.444605687573,38.1901777818,0.0114285714286,7,29,0.540816326531,0.0135922330097,0.0816326530612,0.488888888889,0.182524271845,0,0,0,1.0,8,nuc 
596,60.05,10.172,20,-2.325,0.390726613765,34.0952942182,0.0194174757282,7,26,0.673469387755,0.0169491525424,0.0632911392405,0.503703703704,0.194915254237,1,0,0,1.0,8,nuc 
382,49.34,9.753,20,-2.376,0.441116715292,34.6196089455,0.020979020979,6,23,0.602040816327,0.031914893617,0.0949367088608,0.437037037037,0.164893617021,1,0,0,1.0,8,nuc 
635,81.4,8.001,20,-2.165,0.544406676983,37.9877930182,0.0182648401826,9,30,0.489795918367,0.0174880763116,0.0699300699301,0.518518518519,0.205087440382,1,0,0,1.0,8,nuc 
407,27.888,7.83,5,-1.809,0.36055482884,33.6733976,0.0140845070423,6,20,0.80612244898,0.0249376558603,0.127659574468,0.525925925926,0.192019950125,0,0,0,0,0,nuc 
690,62.284,8.21,15,-2.394,0.395667892748,35.2949839273,0.00892857142857,5,22,0.540816326531,0.0131578947368,0.0822784810127,0.481481481481,0.181286549708,1,0,0,1.0,8,nuc 
426,40.056,8.443,5,-1.561,0.370154992959,31.1948874182,0.0191082802548,11,27,0.755102040816,0.0261904761905,0.08,0.525925925926,0.204761904762,1,0,0,0,8,nuc 
592,102.778,10.904,5,-2.038,0.371229597684,36.5095940727,0.0136363636364,6,20,0.561224489796,0.0170648464164,0.0769230769231,0.474074074074,0.213310580205,0,0,0,0,0,nuc 
312,92.408,8.172,40,-1.595,0.392392994253,33.1637410182,0.0333333333333,4,24,0.551020408163,0.016339869281,0.0472972972973,0.422222222222,0.166666666667,1,0,0,0,8,nuc 
258,93.434,10.44,5,-2.062,0.468426470449,38.203433,0.016393442623,7,27,0.367346938776,0.0238095238095,0.0283687943262,0.474074074074,0.210317460317,1,0,0,0,8,nuc 
179,48.754,8.674,5,-3.364,0.328061759848,40.6562138182,0.0166666666667,4,22,0.540816326531,0.0231213872832,0.0662251655629,0.533333333333,0.150289017341,1,0,0,0,8,nuc 
411,49.332,8.906,5,-2.644,0.448471654209,35.989667,0.0287769784173,5,17,0.459183673469,0.0271604938272,0.0522875816993,0.414814814815,0.195061728395,1,0,0,0,8,nuc 
401,66.746,8.964,0,-2.071,0.440899848187,31.4647765455,0.0268456375839,9,23,0.581632653061,0.0253164556962,0.0392156862745,0.385185185185,0.215189873418,1,0,0,0,0,nuc 
1729,183.988,7.447,5,-2.61,0.474341327375,39.8547634909,0.00308641975309,7,23,0.551020408163,0.0261172373767,0.0425531914894,0.548148148148,0.17527568195,0,0,0,0,8,nuc 
175,45.272,10.104,5,-2.298,0.331434002051,36.3771693818,0.0634920634921,4,15,0.551020408163,0.0414201183432,0.0705128205128,0.548148148148,0.094674556213,1,0,0,0,0,nuc 
1105,76.13,8.327,60,-2.827,0.482464072783,37.3240766545,0.00847457627119,4,24,0.510204081633,0.0181983621474,0.0608108108108,0.42962962963,0.101910828025,1,0,0,0,8,nuc 
628,86.6,10.698,5,-1.789,0.513900841775,27.4666345455,0.00816326530612,15,31,0.65306122449,0.0225080385852,0.0671140939597,0.585185185185,0.191318327974,0,0,0,0,0,nuc 
233,40.286,11.601,5,-2.352,0.337877554931,29.9037475273,0.0277777777778,8,22,0.530612244898,0.0308370044053,0.0972222222222,0.444444444444,0.145374449339,1,0,0,0,0,nuc 
225,53.744,8.45,30,-2.076,0.310746998413,43.6775804364,0.0547945205479,4,18,0.642857142857,0.0182648401826,0.0699300699301,0.481481481481,0.187214611872,1,0,0,0,0,nuc 
291,38.816,8.983,0,-2.419,0.418174343735,29.9858265455,0.0280373831776,6,21,0.540816326531,0.0350877192982,0.0684931506849,0.42962962963,0.185964912281,1,0,0,0,8,nuc 
309,46.018,9.805,0,-1.994,0.370573618048,31.0806798364,0.019801980198,7,20,0.612244897959,0.019801980198,0.0529801324503,0.459259259259,0.171617161716,1,0,0,0,2,nuc 
270,37.936,7.895,10,-1.187,0.445757350992,38.6540061455,0.00925925925926,2,29,0.295918367347,0.0265151515152,0.058064516129,0.511111111111,0.193181818182,1,0,0,0,0,nuc 
240,51.232,8.085,45,-2.558,0.284536443028,40.6900230182,0.030612244898,5,13,0.30612244898,0.102564102564,0.046357615894,0.57037037037,0.0512820512821,0,0,0,0,0,nuc 
287,71.132,8.708,20,-2.588,0.233335248697,39.5249132727,0.0285714285714,9,15,0.397959183673,0.0818505338078,0.0551724137931,0.540740740741,0.0889679715302,0,0,0,0,0,nuc 
139,30.124,8.189,40,-1.739,0.301373862388,45.6678024182,0.0227272727273,1,10,0.571428571429,0.0375939849624,0.056,0.425373134328,0.0977443609023,1,1.0,1.0,0,8,nuc 
157,68.544,7.952,20,-2.793,0.265198370683,43.2565559455,0.0819672131148,7,18,0.469387755102,0.0794701986755,0.0723684210526,0.555555555556,0.119205298013,1,0,0,0,8,nuc 
284,62.472,10.017,0,-2.585,0.512092386524,36.0708895273,0.0380952380952,4,25,0.540816326531,0.0215827338129,0.0354609929078,0.325925925926,0.212230215827,1,0,0,0,8,nuc 
272,95.056,10.069,0,-1.981,0.488406868823,33.8867534909,0.0285714285714,4,28,0.622448979592,0.0263157894737,0.0405405405405,0.42962962963,0.248120300752,1,0,0,0,8,nuc 
314,77.304,7.431,20,-2.484,0.488406868823,33.8859994909,0.046511627907,7,21,0.571428571429,0.0292207792208,0.0202702702703,0.518518518519,0.243506493506,1,0,0,0,8,nuc 
292,81.212,9.309,5,-2.007,0.305462112459,32.7702310182,0.039603960396,8,33,0.80612244898,0.0384615384615,0.0567375886525,0.540740740741,0.206293706294,1,0,0,0,0,nuc 
301,69.044,10.288,20,-2.336,0.294953560128,34.9240499636,0.017094017094,7,21,0.428571428571,0.0135593220339,0.0743243243243,0.503703703704,0.179661016949,1,1.0,0,0,8,nuc 
351,67.128,9.664,5,-2.157,0.34987445247,31.8408008,0.0367647058824,11,23,0.428571428571,0.0173913043478,0.0714285714286,0.488888888889,0.173913043478,1,0,0,0,8,nuc 
527,75.608,9.613,20,-2.831,0.376579396295,34.5168822,0.0162162162162,5,14,0.540816326531,0.0191938579655,0.0675675675676,0.444444444444,0.20537428023,1,0,0,0,8,nuc 
359,60.966,8.054,5,-3.422,0.393444201333,39.7392653091,0.0277777777778,2,15,0.428571428571,0.0368271954674,0.0571428571429,0.444444444444,0.186968838527,1,0,0,0,8,nuc 
283,46.116,7.01,15,-2.293,0.2955082044,41.7495862909,0.0416666666667,5,16,0.510204081633,0.0324909747292,0.0573248407643,0.348148148148,0.223826714801,1,0,0,0,8,nuc 
953,45.232,9.055,5,-2.066,0.380883888582,31.2042355091,0.0149253731343,9,21,0.69387755102,0.0168954593453,0.0653594771242,0.511111111111,0.210137275607,1,0,0,0,0,nuc 
697,70.756,10.53,0,-1.856,0.519195642636,38.4299170909,0.0,1,18,0.34693877551,0.027496382055,0.0466666666667,0.385185185185,0.193921852388,0,0,0,0,0,nuc 
317,37.72,10.739,20,-2.814,0.383241050866,32.6915740364,0.0280373831776,8,18,0.581632653061,0.0096463022508,0.0857142857143,0.466666666667,0.189710610932,0,0,0,0,0,nuc 
324,50.82,7.865,5,-2.177,0.355644905823,37.2522436364,0.0582524271845,10,20,0.734693877551,0.0251572327044,0.0816326530612,0.437037037037,0.188679245283,0,0,0,0,0,nuc 
151,61.89,7.601,0,-2.163,0.457609306884,44.4025841091,0.0,6,22,0.479591836735,0.0551724137931,0.0342465753425,0.362962962963,0.144827586207,1,0,0,0,8,nuc 
453,38.592,11.486,20,-2.28,0.446281924467,30.8229646909,0.0211267605634,9,27,0.724489795918,0.0201342281879,0.0949367088608,0.511111111111,0.181208053691,1,0,0,0,8,nuc 
637,88.1,8.831,30,-1.295,0.397884710801,38.7089261091,0.0206611570248,10,36,0.571428571429,0.026941362916,0.06,0.57037037037,0.148969889065,1,0,0,0,8,nuc 
328,30.56,8.335,5,-2.648,0.314382437502,38.5509472727,0.0103092783505,5,7,0.785714285714,0.0217391304348,0.0699300699301,0.362962962963,0.201863354037,1,0,0,0,0,nuc 
524,68.968,9.455,10,-1.601,0.496121909574,36.5656948364,0.0110497237569,7,22,0.765306122449,0.00772200772201,0.0544217687075,0.4,0.206563706564,1,0,0,0,8,nuc 
430,78.018,7.105,5,-2.331,0.372393188801,35.5221357818,0.0253164556962,8,27,0.744897959184,0.0188679245283,0.048951048951,0.407407407407,0.247641509434,1,0,0,0,0,nuc 
398,44.02,9.932,0,-3.268,0.470599589031,39.2839784909,0.0235294117647,6,23,0.80612244898,0.0178571428571,0.034965034965,0.444444444444,0.244897959184,1,0,0,0,0,nuc 
796,132.49,6.559,0,-2.38,0.528428176806,38.6188390909,0.0139275766017,7,28,0.34693877551,0.0291139240506,0.0641025641026,0.488888888889,0.217721518987,1,0,0,0,0,nuc 
1088,88.872,9.675,5,-2.846,0.478600103764,33.7994204364,0.0112612612613,7,30,0.448979591837,0.0304990757856,0.0769230769231,0.555555555556,0.202402957486,1,0,0,0,0,nuc 
716,49.624,8.41,20,-2.647,0.452020383214,33.5334192364,0.0251046025105,11,33,0.469387755102,0.0154929577465,0.0705128205128,0.488888888889,0.129577464789,1,0,0,0,8,nuc 
161,50.444,8.691,20,-3.269,0.304406992158,34.4228719636,0.0338983050847,6,18,0.551020408163,0.0322580645161,0.0540540540541,0.37037037037,0.2,1,0,0,0,0,nuc 
248,86.9,9.728,5,-1.869,0.330798175245,34.7913076727,0.0322580645161,7,24,0.479591836735,0.0330578512397,0.0949367088608,0.496296296296,0.119834710744,1,0,0,0,8,nuc 
340,43.052,6.949,5,-3.995,0.383627224155,33.7019987818,0.0462962962963,7,23,0.561224489796,0.0119760479042,0.0780141843972,0.6,0.0988023952096,1,0,0,0,8,nuc 
329,44.968,6.675,60,-2.259,0.434672223737,34.3718838727,0.0344827586207,11,27,0.683673469388,0.0216718266254,0.0283687943262,0.459259259259,0.157894736842,1,0,0,0,0,nuc 
1393,129.926,7.538,5,-3.739,0.483265583831,34.5569405818,0.0138613861386,7,22,0.602040816327,0.0281182408075,0.0547945205479,0.422222222222,0.169430425379,0,0,0,0,8,nuc 
1840,32.5,10.111,15,-1.608,0.470526466547,37.6403345818,0.00361010830325,7,22,0.765306122449,0.0174482006543,0.0993377483444,0.533333333333,0.168484187568,1,0,0,0,8,nuc 
204,44.296,7.327,10,-1.077,0.357147187725,36.8032281818,0.078125,6,12,0.448979591837,0.0353535353535,0.0584415584416,0.2,0.191919191919,1,0,0,0,8,nuc 
384,47.944,8.741,0,-1.755,0.397389057133,31.2767859273,0.00666666666667,5,23,0.602040816327,0.021164021164,0.0448717948718,0.407407407407,0.193121693122,1,0,0,0,0,nuc 
258,58.064,7.194,60,-0.849,0.539765851481,40.8440635273,0.0294117647059,7,15,0.448979591837,0.0436507936508,0.0794701986755,0.437037037037,0.162698412698,1,0,0,0,8,nuc 
600,56.18,8.249,0,-2.109,0.472835407347,32.1155553455,0.0214592274678,11,26,0.510204081633,0.0319865319865,0.0833333333333,0.451851851852,0.1632996633,0,0,0,0,0,nuc 
304,45.12,8.715,0,-2.421,0.299061961685,28.9569469091,0.0392156862745,10,23,0.642857142857,0.0268456375839,0.0469798657718,0.362962962963,0.191275167785,1,0,0,0,0,nuc 
553,50.588,9.512,0,-1.885,0.508968210414,37.405326,0.00990099009901,8,41,0.765306122449,0.0164533820841,0.0402684563758,0.466666666667,0.195612431444,1,0,0,0,0,nuc 
292,65.942,5.313,5,-5.223,0.313697539202,36.5764729818,0.03,4,10,0.530612244898,0.0384615384615,0.0728476821192,0.518518518519,0.216783216783,1,0,0,0,0,nuc 
169,35.892,10.06,5,-1.938,0.264635849962,33.6864872727,0.037037037037,2,10,0.581632653061,0.0122699386503,0.12,0.496296296296,0.128834355828,0,0,0,0,0,nuc 
145,25.84,10.314,20,-4.181,0.289762513426,33.8690457455,0.06,7,17,0.551020408163,0.0143884892086,0.100775193798,0.525925925926,0.10071942446,0,0,1.0,0,0,SR 
102,16.66,13.385,0,-0.313,0.226596986386,35.6098210909,0.047619047619,2,3,0.734693877551,0.0,0.0975609756098,0.536082474227,0.0833333333333,0,0,1.0,0,0,SR 
333,44.656,13.983,5,-1.263,0.33940116166,33.1931023273,0.0173913043478,7,25,0.561224489796,0.0305810397554,0.0939597315436,0.525925925926,0.119266055046,0,0,1.0,0,0,SR 
438,27.268,13.26,5,-1.197,0.33751666571,34.2307884727,0.0168067226891,1,18,0.602040816327,0.0138888888889,0.0845070422535,0.540740740741,0.099537037037,0,0,0,0,4,SR 
164,25.092,10.726,20,-1.873,0.301523545312,35.1959476545,0.063829787234,7,22,0.5,0.00632911392405,0.101351351351,0.488888888889,0.107594936709,0,0,1.0,0,0,SR 
508,30.976,13.365,20,-0.237,0.321876304987,37.5956496,0.00671140939597,3,16,0.520408163265,0.0119521912351,0.0506329113924,0.362962962963,0.105577689243,0,0,0,0,11,SR 
254,27.608,14.194,5,-0.813,0.321990791407,35.0774111455,0.0135135135135,3,15,0.65306122449,0.0120967741935,0.0779220779221,0.555555555556,0.0806451612903,0,0,1.0,0,0,SR 
731,30.244,13.029,0,-0.631,0.344845450187,36.8219529455,0.00561797752809,7,24,0.80612244898,0.0137931034483,0.0759493670886,0.459259259259,0.121379310345,0,0,0,0,0,SR 
75,16.1,14.164,5,-0.463,0.223278870821,35.2643673091,0.0555555555556,4,6,0.643835616438,0.0,0.111111111111,0.557142857143,0.0289855072464,0,0,1.0,0,0,SR 
303,25.252,12.71,5,-1.003,0.346141253407,34.5288928364,0.0125,5,20,0.65306122449,0.020202020202,0.0675675675676,0.496296296296,0.0942760942761,0,0,1.0,0,0,SR 
389,20.548,13.107,20,-0.809,0.39189887057,33.4511462909,0.00917431192661,6,15,0.642857142857,0.00783289817232,0.0860927152318,0.496296296296,0.10182767624,0,0,0,0,0,SR 
215,33.228,8.976,10,-2.082,0.279331478046,35.0218879636,0.05,3,9,0.836734693878,0.0,0.113333333333,0.562962962963,0.11004784689,0,0,1.0,0,0,SR 
743,15.148,12.735,5,-1.192,0.189683858591,32.5673067091,0.0,4,11,0.734693877551,0.0379918588874,0.173333333333,0.148148148148,0.27815468114,0,0,1.0,0,4,SR 
427,27.92,13.043,0,-0.85,0.201275546207,38.3284765818,0.0,0,1,0.591836734694,0.0308788598575,0.115646258503,0.111111111111,0.285035629454,0,0,1.0,0,4,SR 
620,17.552,13.112,0,-0.963,0.215197608515,34.200888,0.0169491525424,1,1,0.816326530612,0.0130293159609,0.0422535211268,0.111111111111,0.394136807818,0,0,1.0,0,0,SR 
112,27.168,13.449,20,-1.147,0.388851813871,35.8038476727,0.0243902439024,3,4,0.602040816327,0.0377358490566,0.115384615385,0.532710280374,0.122641509434,0,0,1.0,0,0,SR 
342,28.384,13.638,0,-0.825,0.347106973275,31.6111620727,0.0208333333333,7,18,0.551020408163,0.00297619047619,0.0769230769231,0.422222222222,0.133928571429,0,0,1.0,0,10,SR 
638,31.06,11.781,30,-0.118,0.354768631878,41.9025868364,0.0106382978723,1,18,0.571428571429,0.0126582278481,0.1,0.481481481481,0.112341772152,0,0,0,0,0,SR 
65,26.532,8.362,20,-1.645,0.344211548803,33.7178469091,0.130434782609,8,10,0.47619047619,0.0,0.177777777778,0.55,0.0508474576271,0,0,1.0,0,0,SR 
111,23.292,11.981,20,-1.018,0.286709996668,33.2185743636,0.0606060606061,9,16,0.571428571429,0.0,0.0989010989011,0.5,0.114285714286,0,0,1.0,0,0,SR 
190,35.912,10.204,20,-2.423,0.27613019907,34.7292638182,0.0545454545455,5,22,0.510204081633,0.0,0.112582781457,0.533333333333,0.0978260869565,0,0,1.0,0,0,SR 
77,23.952,9.078,5,-2.621,0.2299352671,34.8093432364,0.0909090909091,8,8,0.573333333333,0.0,0.0952380952381,0.597222222222,0.0985915492958,0,0,1.0,0,0,SR 
137,21.672,12.135,5,-2.172,0.328008724941,37.0536515273,0.0697674418605,6,13,0.530612244898,0.00763358778626,0.0762711864407,0.318181818182,0.152671755725,0,0,1.0,0,0,SR 
55,18.856,9.75,20,-1.667,0.354730553821,36.05164256,0.1,5,6,0.509433962264,0.0204081632653,0.137254901961,0.46,0.122448979592,0,0,1.0,0,0,SR 
148,24.728,13.15,20,-1.126,0.336329496176,35.1739757091,0.075,4,13,0.612244897959,0.0140845070423,0.130434782609,0.511111111111,0.105633802817,0,0,1.0,0,0,SR 
181,16.14,13.472,5,-0.684,0.298728935026,33.5913250909,0.025,4,14,0.663265306122,0.0114285714286,0.0857142857143,0.422222222222,0.0971428571429,0,0,1.0,0,0,SR 
63,21.988,9.956,5,-1.837,0.220864953913,34.4039205091,0.0555555555556,8,9,0.524590163934,0.0,0.107142857143,0.431034482759,0.122807017544,0,0,1.0,0,0,SR 
109,19.876,10.5,5,-2.797,0.224580417536,32.233488,0.0645161290323,5,7,0.775510204082,0.0,0.13,0.471153846154,0.106796116505,0,0,1.0,0,0,SR 
77,33.956,7.689,5,-2.269,0.318058414415,33.1915791455,0.214285714286,7,8,0.546666666667,0.0281690140845,0.142857142857,0.583333333333,0.0845070422535,0,0,1.0,0,0,SR 
