@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Golgi_signal6 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal2 numeric 
@ATTRIBUTE property_sum|1-10|volume numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-70|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-60|charge numeric 
@ATTRIBUTE letterCount|1-20|K|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-180|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-40|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=2|1-50|hydrophob_very|2 numeric 
@ATTRIBUTE Paacount|d=2|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE letterCount|1-160|2|structure numeric 
@ATTRIBUTE maxPaacount|1--1|aromatic_none|1 numeric 
@ATTRIBUTE letterCount|1-110|1|hydroxylated numeric 
@ATTRIBUTE letterCount|1-30|2|aliphatic_helix_other numeric 
@ATTRIBUTE maxPaacountNormed|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
405,43.09,27,6.548,13,0.666666666667,2.816,0,1148.0,0.225713588235,0.222948444444,41.1273541509,0,0,0,0.454545454545,0.0,0.072319201995,0,0.568578553616,28,0.780612244898,42,17,0.161691542289,0,0,0,0,0,cTP 
284,31.264,36,5.683,13,0.875,2.671,40,1233.1,0.230801823529,0.270498730159,40.9296966792,0,0.0037037037037,0.00578034682081,0.4375,0.0425531914894,0.0785714285714,0,0.510714285714,31,0.856060606061,44,9,0.124555160142,0,0,0,0,0,cTP 
288,26.14,36,5.683,14,0.875,2.881,10,1299.2,0.178739764706,0.237111904762,38.0929501509,0,0.00588235294118,0,0.409090909091,0.0425531914894,0.0950704225352,0,0.538732394366,35,0.873188405797,46,13,0.140350877193,0,0,0,0,0,cTP 
283,30.744,18,4.321,15,0.833333333333,3.133,10,996.2,0.292940705882,0.244364333333,43.7071672075,0,0.00925925925926,0,0.441176470588,0.0425531914894,0.0860215053763,0,0.494623655914,32,0.845878136201,46,14,0.160714285714,0,0,0,0,0,cTP 
276,29.72,36,5.289,17,1.0,3.748,10,1083.6,0.326037,0.26027752381,36.7529821509,2,0.0263157894737,0.00617283950617,0.333333333333,0.106382978723,0.0919117647059,0,0.555147058824,35,0.866666666667,32,11,0.0952380952381,0,0,0,0,0,cTP 
583,33.468,9,3.959,14,1.0,2.963,10,1147.4,0.339359411765,0.292183428571,37.3977049057,2,0.0135135135135,0.00581395348837,0.333333333333,0.106382978723,0.101899827288,0,0.561312607945,37,0.861111111111,45,16,0.120689655172,0,0,0,0,0,cTP 
501,46.142,27,5.762,16,0.833333333333,4.097,5,1240.7,0.351163235294,0.27416584127,41.6576832075,2,0.0263157894737,0,0.153846153846,0.106382978723,0.106639839034,2,0.56338028169,40,0.79797979798,37,12,0.110441767068,0,0,0,0,0,cTP 
498,41.012,45,5.426,16,0.833333333333,4.097,5,1191.0,0.256421647059,0.268453634921,38.5990856604,1,0.0263157894737,0.00588235294118,0.238095238095,0.0851063829787,0.115384615385,2,0.560728744939,36,0.794715447154,34,11,0.115151515152,0,0,0,0,0,cTP 
503,50.14,27,5.741,15,0.666666666667,3.865,20,1290.8,0.279462235294,0.247675,42.3496936981,0,0.0526315789474,0,0.2,0.0425531914894,0.104208416834,3,0.557114228457,33,0.783400809717,49,12,0.124,0,0,0,0,0,cTP 
524,39.932,27,6.237,17,1.0,4.507,5,1101.6,0.320773411765,0.255543333333,42.4960293585,0,0,0.00625,0.212121212121,0.127659574468,0.107692307692,1,0.565384615385,32,0.799607072692,32,7,0.1113243762,0,0,0,0,0,cTP 
406,50.68,36,5.951,15,0.875,3.429,20,1247.9,0.321093352941,0.274135507937,41.9972102642,0,0.00505050505051,0,0.272727272727,0.0851063829787,0.0771144278607,1,0.542288557214,32,0.856783919598,34,9,0.0893300248139,0,0,0,0,0,cTP 
357,28.848,0,6.289,15,0.875,3.558,45,1329.8,0.212966470588,0.24799884127,37.5616566415,1,0.0263157894737,0,0.192307692308,0.063829787234,0.0878186968839,1,0.521246458924,41,0.823361823362,35,7,0.0932203389831,0,0,0,0,0,cTP 
326,28.964,45,7.146,12,0.666666666667,2.675,0,1113.6,0.265314058824,0.247514698413,38.2420914717,1,0.00806451612903,0,0.322580645161,0.0851063829787,0.083850931677,0,0.630434782609,39,0.8738170347,36,13,0.157894736842,0,0,0,0,0,cTP 
636,35.5,0,5.981,17,0.833333333333,6.048,15,1067.1,0.263164529412,0.222850825397,44.555336434,1,0,0.00568181818182,0.46875,0.0212765957447,0.0791139240506,0,0.582278481013,30,0.811802232855,39,9,0.11532385466,0,0,0,0,0,cTP 
662,40.324,18,4.207,14,0.833333333333,2.648,10,1325.6,0.237712529412,0.246559396825,38.9091138679,0,0.00505050505051,0,0.413793103448,0.0425531914894,0.0577507598784,1,0.56990881459,30,0.838258164852,51,15,0.115326251897,1,0,0,0,0,cTP 
453,24.776,36,5.782,12,0.833333333333,2.459,0,1222.0,0.259344941176,0.232651460317,39.92594,3,0,0.00574712643678,0.40625,0.063829787234,0.0846325167038,1,0.590200445434,31,0.825892857143,53,17,0.133333333333,0,0,0,0,0,cTP 
432,27.424,36,5.322,13,1.0,2.353,5,1055.8,0.373263352941,0.224337269841,42.7955116226,0,0.00588235294118,0.00621118012422,0.3125,0.0425531914894,0.0841121495327,0,0.567757009346,34,0.850710900474,37,10,0.0839160839161,0,0,0,0,0,cTP 
437,35.78,27,5.782,13,0.666666666667,2.494,0,1134.7,0.169329823529,0.213966126984,40.9052753396,1,0.0277777777778,0.00609756097561,0.333333333333,0.063829787234,0.0854503464203,0,0.577367205543,33,0.831381733021,36,13,0.0967741935484,0,0,0,0,0,cTP 
435,32.308,27,6.564,13,0.833333333333,3.704,5,1126.1,0.310330823529,0.310301206349,36.4662737358,1,0.0277777777778,0.00574712643678,0.24,0.106382978723,0.0858468677494,1,0.582366589327,41,0.835294117647,33,14,0.111111111111,0,0,0,0,0,cTP 
563,23.996,36,5.432,14,0.875,3.303,0,1077.6,0.310845764706,0.255518539683,36.9249118868,0,0,0.00606060606061,0.323529411765,0.0425531914894,0.0787119856887,0,0.626118067979,31,0.823956442831,44,14,0.128571428571,0,0,0,0,0,cTP 
1385,36.906,27,4.379,19,0.875,3.477,5,1057.8,0.252331352941,0.214356095238,42.2283805472,0,0.0037037037037,0,0.296296296296,0.0425531914894,0.0521361332368,1,0.595944967415,25,0.88128186453,43,11,0.122286541245,1,0,0,0,0,cTP 
230,25.772,27,5.325,14,0.833333333333,2.246,0,1046.5,0.364884705882,0.262483920635,37.4833820377,0,0.0526315789474,0,0.37037037037,0.0425531914894,0.0619469026549,1,0.588495575221,35,0.802816901408,46,10,0.132158590308,0,0,0,0,0,cTP 
233,36.484,18,5.771,15,0.666666666667,2.617,0,996.4,0.258071470588,0.233138619048,39.5447215094,0,0.0263157894737,0.00564971751412,0.333333333333,0.0425531914894,0.0698689956332,1,0.528384279476,33,0.775784753363,41,16,0.152173913043,0,0,0,0,0,cTP 
583,46.812,45,5.873,15,1.0,3.02,5,1192.7,0.377285,0.266904984127,35.7375757547,0,0.00714285714286,0,0.375,0.0425531914894,0.0949913644214,0,0.512953367876,31,0.841918294849,39,11,0.118965517241,0,0,0,0,0,cTP 
594,50.964,36,5.701,14,0.833333333333,3.252,0,1213.1,0.303878,0.200771396825,38.892069434,1,0.0263157894737,0,0.236842105263,0.0425531914894,0.0898305084746,0,0.510169491525,31,0.848381601363,37,16,0.140439932318,0,0,0,0,0,cTP 
198,37.34,27,6.296,17,1.0,4.235,60,1111.8,0.204525470588,0.29991868254,40.8347941132,1,0,0.00581395348837,0.289473684211,0.0425531914894,0.0463917525773,0,0.623711340206,28,0.873626373626,30,6,0.102564102564,0,0,0,0,0,cTP 
203,36.34,27,6.157,17,1.0,3.959,45,1111.8,0.255577588235,0.283641698413,39.605923434,1,0,0.00581395348837,0.342105263158,0.0425531914894,0.0452261306533,0,0.597989949749,26,0.866310160428,29,6,0.095,0,0,0,0,0,cTP 
478,28.872,27,6.211,17,0.833333333333,4.065,0,930.9,0.306900882353,0.238818809524,40.7003460377,1,0,0,0.571428571429,0.0425531914894,0.084388185654,0,0.571729957806,38,0.875,32,6,0.0842105263158,0,0,0,0,0,cTP 
461,38.884,45,6.652,16,1.0,3.41,40,1214.8,0.212115529412,0.29760552381,42.3340597547,1,0,0,0.3,0.127659574468,0.0765864332604,0,0.553610503282,36,0.876957494407,38,7,0.0764192139738,0,0,0,0,0,cTP 
623,45.182,18,6.318,14,0.833333333333,3.843,0,1221.4,0.308675764706,0.300279857143,39.9855001887,0,0.0263157894737,0,0.409090909091,0.0851063829787,0.0840064620355,1,0.56704361874,41,0.779242174629,41,9,0.0983870967742,1,0,0,0,0,cTP 
966,34.428,18,6.176,16,0.7,3.823,0,1065.9,0.172454882353,0.201787015873,43.2666550943,0,0.0135135135135,0,0.333333333333,0.063829787234,0.0706860706861,0,0.487525987526,31,0.772058823529,36,13,0.116303219107,0,0,0,0,0,cTP 
974,41.266,27,5.827,16,0.833333333333,3.82,0,1053.1,0.276919058824,0.178385698413,44.038145434,0,0.0526315789474,0,0.193548387097,0.127659574468,0.0783505154639,0,0.494845360825,32,0.780922431866,48,14,0.13079299691,0,0,0,0,0,cTP 
1003,44.342,36,5.394,17,0.833333333333,3.736,0,1248.7,0.230172117647,0.244503539683,44.0167603396,0,0,0,0.363636363636,0.063829787234,0.0710710710711,1,0.481481481481,40,0.793731041456,39,9,0.116,0,0,0,0,0,cTP 
171,23.7,27,6.485,18,0.833333333333,4.394,0,1009.8,0.364994647059,0.32646415873,41.3137150566,1,0.0135135135135,0,0.454545454545,0.0851063829787,0.107784431138,0,0.646706586826,39,0.855263157895,32,7,0.113095238095,0,0,0,0,0,cTP 
145,23.624,9,5.443,16,0.833333333333,2.896,45,1092.3,0.236116588235,0.297011428571,40.345742717,1,0.00271739130435,0,0.441176470588,0.063829787234,0.0709219858156,0,0.63829787234,35,0.838709677419,30,7,0.0774647887324,0,0,0,0,0,cTP 
166,24.064,9,5.003,17,0.875,2.693,0,982.7,0.346038058824,0.339773444444,38.2067173019,1,0.00295857988166,0,0.51724137931,0.063829787234,0.0925925925926,0,0.679012345679,36,0.860759493671,30,8,0.110429447853,0,0,0,0,0,cTP 
155,24.764,9,6.711,20,2.0,3.555,0,928.1,0.349308117647,0.322904460317,40.9956374151,0,0,0,0.4375,0.063829787234,0.105960264901,0,0.688741721854,35,0.844444444444,30,10,0.125,0,0,0,0,0,cTP 
170,24.508,9,6.138,17,1.0,2.487,0,955.6,0.358912764706,0.320611920635,39.3938596415,1,0,0,0.590909090909,0.0425531914894,0.078313253012,0,0.674698795181,36,0.867549668874,28,8,0.107784431138,0,0,0,0,0,cTP 
168,22.836,0,6.016,17,1.0,2.867,0,1010.6,0.316353058824,0.318177412698,39.0865635849,1,0,0,0.434782608696,0.0425531914894,0.0914634146341,0,0.682926829268,38,0.865771812081,31,6,0.121212121212,0,0,0,0,0,cTP 
168,24.208,9,6.199,16,1.0,2.011,0,901.0,0.316796411765,0.30133031746,39.7881523962,1,0.00324675324675,0,0.391304347826,0.0425531914894,0.0792682926829,1,0.640243902439,34,0.831168831169,34,9,0.139393939394,0,0,0,0,0,cTP 
168,24.536,9,5.929,17,1.0,2.278,0,956.0,0.338851647059,0.320113380952,39.1449384717,1,0,0,0.5,0.0425531914894,0.0853658536585,0,0.65243902439,30,0.865771812081,30,9,0.133333333333,0,0,0,0,0,cTP 
145,23.016,9,6.304,17,1.0,3.016,45,1166.4,0.222563529412,0.302748555556,39.9732324906,2,0,0,0.36,0.063829787234,0.063829787234,0,0.652482269504,33,0.812949640288,24,5,0.105633802817,0,0,0,0,0,cTP 
165,24.536,9,6.418,19,1.0,3.912,0,956.0,0.369491764706,0.329807349206,39.7076326792,1,0,0,0.458333333333,0.106382978723,0.0993788819876,0,0.639751552795,40,0.876712328767,25,6,0.111111111111,0,0,0,0,0,cTP 
168,23.872,9,6.418,19,1.0,5.344,0,928.5,0.356459411765,0.356368492063,39.952107,1,0,0,0.484848484848,0.0425531914894,0.0792682926829,0,0.658536585366,38,0.865771812081,26,7,0.0969696969697,0,0,0,0,0,cTP 
459,31.392,9,5.893,14,1.0,3.706,0,1033.0,0.354879764706,0.311215079365,41.5833776415,0,0.00925925925926,0,0.535714285714,0.127659574468,0.0703296703297,0,0.564835164835,31,0.815315315315,46,7,0.146929824561,0,0,0,0,0,cTP 
463,24.796,36,6.329,14,0.833333333333,3.21,0,1127.9,0.369826352941,0.297793539683,38.9150572075,0,0,0,0.55,0.0425531914894,0.0718954248366,0,0.596949891068,24,0.787746170678,52,17,0.167391304348,0,0,0,0,0,cTP 
396,47.964,18,5.629,15,0.833333333333,2.981,0,1211.3,0.169632294118,0.195955095238,36.3042583019,1,0,0,0.394736842105,0.0425531914894,0.0841836734694,3,0.530612244898,28,0.8165374677,33,13,0.152671755725,0,0,0,0,0,cTP 
457,32.908,18,6.016,11,0.833333333333,2.817,10,1034.0,0.186288235294,0.279734952381,41.0694654717,2,0,0.00561797752809,0.294117647059,0.0425531914894,0.0816777041943,1,0.57174392936,37,0.797297297297,41,10,0.136563876652,0,0,0,0,0,cTP 
461,27.432,18,3.681,14,1.0,3.221,0,1081.9,0.365851117647,0.318546142857,37.0861617925,0,0.0526315789474,0.00588235294118,0.421052631579,0.0851063829787,0.0765864332604,0,0.601750547046,35,0.818385650224,56,9,0.146288209607,0,0,0,0,0,cTP 
472,30.696,9,4.195,13,0.833333333333,4.073,0,1054.4,0.238430294118,0.271161222222,37.985798566,1,0.00403225806452,0.0112359550562,0.447368421053,0.0425531914894,0.0833333333333,2,0.561965811966,31,0.80170575693,52,16,0.157782515991,0,0,0,0,0,cTP 
953,37.99,9,5.941,14,0.833333333333,4.311,0,1098.0,0.238133235294,0.196174650794,46.450888566,1,0.0263157894737,0,0.173913043478,0.063829787234,0.086406743941,2,0.554267650158,26,0.848101265823,49,11,0.111578947368,0,0,0,0,0,cTP 
947,54.794,18,5.198,14,0.833333333333,4.592,45,1032.4,0.208704764706,0.206623269841,50.697501434,2,0,0.0116959064327,0.3,0.0425531914894,0.0795334040297,0,0.547189819724,32,0.839702760085,37,8,0.110169491525,0,0,0,0,0,cTP 
949,25.184,9,5.316,14,0.833333333333,3.789,5,1184.9,0.276284588235,0.252791587302,40.4216891321,1,0,0.00591715976331,0.238095238095,0.0425531914894,0.0867724867725,2,0.550264550265,30,0.849576271186,31,9,0.114164904863,0,0,0,0,0,cTP 
405,36.888,45,6.261,15,0.833333333333,2.643,10,1061.0,0.263405470588,0.214876634921,36.7520697925,2,0.0117647058824,0,0.346153846154,0.063829787234,0.074812967581,1,0.588528678304,27,0.827067669173,42,11,0.119402985075,0,0,0,0,0,cTP 
388,30.364,54,5.955,13,1.0,2.484,0,1217.0,0.311231823529,0.283346730159,40.093360434,2,0.0263157894737,0,0.3,0.106382978723,0.0807291666667,0,0.59375,33,0.835078534031,35,8,0.103896103896,0,0,0,0,0,cTP 
395,27.824,54,6.356,16,0.875,3.405,5,1138.0,0.292151647059,0.260111777778,40.3062951132,1,0.0142857142857,0,0.32,0.0851063829787,0.0818414322251,1,0.580562659847,31,0.830334190231,33,8,0.0867346938776,0,0,0,0,0,cTP 
401,33.332,45,5.571,13,0.833333333333,3.405,0,1192.3,0.346762058824,0.238298666667,39.0312962642,1,0.0263157894737,0,0.323529411765,0.0212765957447,0.0705289672544,1,0.566750629723,34,0.818181818182,34,10,0.120603015075,0,0,0,0,0,cTP 
397,25.244,27,5.082,14,1.0,2.82,10,1109.5,0.241298235294,0.279195571429,41.4423280377,2,0,0,0.478260869565,0.0425531914894,0.0687022900763,0,0.636132315522,31,0.846547314578,35,9,0.0964467005076,0,0,0,0,0,cTP 
630,34.92,9,6.562,16,0.666666666667,4.988,0,922.9,0.224592,0.211119222222,37.4602503019,1,0.0135135135135,0.00621118012422,0.48275862069,0.0851063829787,0.113418530351,0,0.58945686901,40,0.768,40,13,0.122807017544,0,0,0,0,0,cTP 
596,31.528,45,6.562,13,0.666666666667,4.963,0,947.2,0.220373176471,0.210875126984,38.6965920755,1,0.0135135135135,0.00613496932515,0.428571428571,0.106382978723,0.0827702702703,0,0.576013513514,45,0.769881556684,38,11,0.123102866779,0,0,0,0,0,cTP 
548,29.072,18,6.353,15,0.833333333333,4.234,0,1096.3,0.219357588235,0.266065095238,38.7341497736,0,0.00925925925926,0.00595238095238,0.44,0.063829787234,0.0753676470588,0,0.610294117647,42,0.841209829868,34,14,0.119266055046,0,0,0,0,0,cTP 
591,38.556,18,6.562,13,0.666666666667,4.988,0,950.0,0.243894235294,0.223350920635,38.19395,1,0.0135135135135,0.0122699386503,0.305555555556,0.106382978723,0.0868824531516,0,0.567291311755,38,0.762798634812,40,12,0.12925170068,0,0,0,0,0,cTP 
587,32.648,54,6.363,12,0.666666666667,5.247,0,960.0,0.276140117647,0.226135587302,37.9339232453,1,0.027027027027,0.00613496932515,0.4,0.063829787234,0.0806174957118,0,0.548885077187,37,0.76116838488,43,14,0.133561643836,0,0,0,0,0,cTP 
593,29.468,18,6.949,15,0.833333333333,3.685,0,1082.3,0.337594294118,0.211248603175,38.9865000755,1,0.0263157894737,0.00609756097561,0.37037037037,0.0425531914894,0.0865874363328,0,0.541595925297,32,0.790816326531,39,16,0.149152542373,0,0,0,0,0,cTP 
639,36.904,18,6.598,13,0.75,3.33,5,1111.6,0.322911,0.245156047619,38.0714962264,0,0.0263157894737,0.00613496932515,0.380952380952,0.0425531914894,0.0803149606299,0,0.516535433071,37,0.757097791798,37,11,0.163522012579,0,0,0,0,0,cTP 
606,34.112,27,6.728,14,0.666666666667,3.881,0,1161.7,0.306961235294,0.201609555556,40.0747864906,1,0.0037037037037,0.00621118012422,0.321428571429,0.063829787234,0.0963455149502,0,0.556478405316,36,0.77537437604,46,14,0.162520729685,0,0,0,0,0,cTP 
607,24.164,27,6.503,13,0.875,3.275,0,1172.7,0.310459058824,0.21366115873,40.4022894906,0,0.00714285714286,0.00609756097561,0.407407407407,0.063829787234,0.0762852404643,0,0.537313432836,37,0.797342192691,43,12,0.12582781457,0,0,0,0,0,cTP 
97,34.872,36,0,12,0.666666666667,1.566,45,1171.3,0.202043588235,0.243759888889,44.1137121132,1,0.00271739130435,0,0.2,0.063829787234,0.0645161290323,0,0.548387096774,26,0.86170212766,28,9,0.13829787234,0,0,0,0,0,cTP 
147,31.24,45,5.485,14,1.0,2.348,0,953.0,0.304264882353,0.276808142857,37.9483870755,0,0.00588235294118,0,0.428571428571,0.0851063829787,0.0559440559441,0,0.587412587413,32,0.888888888889,38,9,0.131944444444,0,0,0,0,0,cTP 
125,25.928,24,5.803,14,1.0,2.198,0,979.5,0.325011882353,0.256721698413,39.0633754906,0,0.0135135135135,0,0.275862068966,0.0851063829787,0.0661157024793,0,0.586776859504,30,0.877049180328,38,11,0.131147540984,0,0,0,0,0,cTP 
160,23.956,9,5.999,15,0.833333333333,5.064,0,982.3,0.310544411765,0.272472492063,41.4067658491,0,0.0263157894737,0,0.48275862069,0.0425531914894,0.0897435897436,0,0.666666666667,32,0.778571428571,44,13,0.146496815287,0,0,0,0,0,cTP 
126,23.472,18,6.044,17,1.0,4.409,45,1146.0,0.211563411765,0.296799428571,43.265665717,0,0.00505050505051,0,0.366666666667,0.063829787234,0.0819672131148,0,0.672131147541,29,0.810344827586,31,7,0.0731707317073,0,0,0,0,0,cTP 
143,23.064,9,5.619,15,1.0,4.946,0,982.7,0.370546941176,0.357597079365,42.5575209245,0,0.0135135135135,0,0.451612903226,0.0212765957447,0.0863309352518,0,0.661870503597,29,0.801470588235,37,8,0.135714285714,0,0,0,0,0,cTP 
167,29.264,6,5.703,15,0.833333333333,5.012,0,904.2,0.303074411765,0.203881793651,38.5864213962,1,0.0263157894737,0.00675675675676,0.296296296296,0.063829787234,0.104294478528,0,0.699386503067,27,0.8,48,17,0.207317073171,0,0,0,0,0,cTP 
112,22.872,0,6.016,17,1.0,5.072,5,1063.4,0.231441588235,0.306784333333,38.3155023962,2,0.0263157894737,0,0.304347826087,0.127659574468,0.12037037037,1,0.685185185185,29,0.771428571429,30,6,0.045871559633,0,0,0,0,0,cTP 
130,18.18,27,5.863,16,0.875,3.431,20,1131.1,0.289152058824,0.303548777778,38.9503663774,1,0.00505050505051,0,0.3,0.0212765957447,0.103174603175,0,0.738095238095,29,0.909090909091,33,8,0.0472440944882,0,0,0,0,0,cTP 
113,24.752,36,5.732,19,0.9,5.308,45,1067.5,0.189616647059,0.293631920635,42.2778263774,1,0,0,0.296296296296,0.063829787234,0.110091743119,0,0.697247706422,28,0.918367346939,29,7,0.0727272727273,0,0,0,0,0,cTP 
131,35.686,18,5.863,17,0.666666666667,3.51,0,1033.7,0.263738352941,0.292983603175,41.7069260755,0,0.00925925925926,0,0.366666666667,0.0212765957447,0.102362204724,0,0.700787401575,30,0.882882882883,42,12,0.0859375,0,0,0,0,0,cTP 
129,17.18,27,5.863,16,0.875,3.431,30,1131.1,0.317853764706,0.313161174603,40.680912566,1,0.00714285714286,0.00917431192661,0.3,0.063829787234,0.12,0,0.728,31,0.908256880734,34,9,0.0714285714286,0,0,0,0,0,cTP 
219,27.04,36,7.38,17,1.0,7.605,0,897.0,0.231927588235,0.26059647619,41.312523566,0,0.00714285714286,0,0.423076923077,0.063829787234,0.102325581395,0,0.758139534884,37,0.795,46,13,0.0972222222222,0,0,0,0,0,cTP 
217,22.492,36,6.992,17,0.75,7.887,0,904.8,0.223550705882,0.250172619048,41.5597331887,0,0.00588235294118,0,0.461538461538,0.0212765957447,0.093896713615,0,0.765258215962,39,0.792929292929,47,12,0.0981308411215,0,0,0,0,0,cTP 
209,19.184,36,6.992,16,0.833333333333,7.55,5,1052.4,0.331257058824,0.274636730159,41.9995113396,1,0.00295857988166,0,0.351351351351,0.0425531914894,0.0878048780488,0,0.756097560976,42,0.8,45,9,0.0631067961165,0,0,0,0,0,cTP 
291,28.8,27,6.066,14,1.0,2.798,60,1095.9,0.187557411765,0.292623666667,40.896716283,1,0,0,0.347826086957,0.0212765957447,0.0557491289199,0,0.592334494774,36,0.869718309859,25,5,0.0833333333333,0,0,0,0,0,cTP 
329,31.696,18,5.821,14,0.9,2.257,0,959.0,0.363086352941,0.258748825397,38.8983179245,1,0.010101010101,0.00602409638554,0.4,0.063829787234,0.0646153846154,0,0.578461538462,35,0.854037267081,32,10,0.10736196319,0,0,0,0,0,cTP 
329,31.668,18,5.703,13,0.833333333333,2.372,10,958.6,0.283212117647,0.256518428571,37.1272455283,1,0.0135135135135,0.00602409638554,0.264705882353,0.0851063829787,0.0769230769231,0,0.581538461538,34,0.847826086957,30,11,0.104294478528,0,0,0,0,0,cTP 
325,44.118,18,5.912,14,0.875,2.159,10,958.6,0.332328411765,0.246701857143,39.1667187925,1,0,0.00602409638554,0.454545454545,0.063829787234,0.0685358255452,0,0.560747663551,33,0.861635220126,28,9,0.105590062112,0,0,0,0,0,cTP 
245,28.24,9,5.64,14,1.0,3.496,15,1129.7,0.302287235294,0.27388131746,41.6390527736,1,0,0,0.35,0.0212765957447,0.0497925311203,0,0.576763485477,28,0.809523809524,35,6,0.099173553719,0,0,0,0,0,cTP 
263,31.052,9,6.863,13,0.833333333333,2.956,10,1154.2,0.222121411765,0.25748452381,39.8129977925,0,0.0263157894737,0,0.444444444444,0.063829787234,0.0501930501931,0,0.555984555985,25,0.810276679842,41,12,0.138461538462,0,0,0,0,0,cTP 
264,23.276,6,5.186,14,0.666666666667,3.067,0,1140.2,0.295758352941,0.246950253968,38.6559431887,0,0.0263157894737,0,0.448275862069,0.063829787234,0.0615384615385,0,0.592307692308,42,0.819672131148,37,12,0.103448275862,0,0,0,0,0,cTP 
258,27.68,9,7.348,13,0.7,2.908,0,1144.4,0.215674235294,0.256566412698,39.926662283,0,0.00505050505051,0,0.344827586207,0.0425531914894,0.0472440944882,0,0.55905511811,34,0.805907172996,37,14,0.117647058824,0,0,0,0,0,cTP 
265,29.024,9,6.866,14,0.666666666667,2.959,0,1153.8,0.252047,0.207467730159,35.2968270566,0,0.00308641975309,0,0.394736842105,0.0212765957447,0.0459770114943,0,0.544061302682,32,0.811764705882,34,13,0.137404580153,0,0,0,0,0,cTP 
259,29.484,18,7.187,13,0.833333333333,2.747,20,1209.0,0.247442058824,0.264548015873,39.1687258868,0,0.00295857988166,0,0.269230769231,0.0425531914894,0.0509803921569,0,0.552941176471,44,0.807228915663,29,9,0.09375,0,0,0,0,0,cTP 
260,29.96,18,6.085,14,0.666666666667,2.838,0,1221.9,0.267088,0.242019333333,37.7793828491,0,0.00588235294118,0,0.424242424242,0.063829787234,0.05078125,0,0.59765625,37,0.8,37,14,0.124513618677,0,0,0,0,0,cTP 
258,30.708,9,7.235,13,1.0,4.129,15,1144.8,0.234854058824,0.263268746032,39.9851178868,0,0.00446428571429,0,0.3125,0.063829787234,0.0590551181102,0,0.590551181102,33,0.824267782427,29,9,0.105882352941,0,0,0,0,0,cTP 
199,47.618,45,6.536,16,1.0,5.046,45,1119.6,0.197064647059,0.269088111111,42.7568744906,1,0.0263157894737,0,0.344827586207,0.0212765957447,0.0666666666667,0,0.446153846154,28,0.897959183673,38,6,0.0561224489796,0,0,0,0,0,cTP 
231,30.668,36,6.228,14,1.0,5.351,0,1055.0,0.291285647059,0.187942793651,37.3694729811,0,0.0263157894737,0,0.363636363636,0.063829787234,0.0484581497797,1,0.594713656388,19,0.890350877193,41,13,0.166666666667,0,0,0,0,0,cTP 
232,29.796,36,6.336,12,0.875,6.009,0,973.1,0.253383176471,0.240472619048,38.2473402642,0,0.00806451612903,0,0.35,0.0851063829787,0.0394736842105,1,0.609649122807,26,0.890829694323,39,10,0.10480349345,0,0,0,0,0,cTP 
202,41.964,36,5.679,14,1.0,2.032,45,1147.3,0.177610529412,0.256526793651,42.8696363396,1,0.0263157894737,0,0.275862068966,0.063829787234,0.0555555555556,0,0.429292929293,32,0.90306122449,36,7,0.0502512562814,0,0,0,0,0,cTP 
140,24.44,12,6.954,18,0.833333333333,5.808,5,1053.8,0.376732823529,0.265951142857,42.461253434,1,0.00925925925926,0,0.34375,0.0851063829787,0.0735294117647,1,0.639705882353,37,0.83606557377,33,7,0.0510948905109,0,0,0,0,0,cTP 
138,24.992,18,7.281,19,0.9,5.754,0,1021.9,0.370937823529,0.302245269841,43.2215216038,1,0.0263157894737,0,0.272727272727,0.0851063829787,0.089552238806,0,0.686567164179,32,0.829457364341,37,11,0.0888888888889,0,0,0,0,0,cTP 
138,25.968,12,7.281,18,0.833333333333,5.37,0,1030.3,0.331102764706,0.281079349206,41.1648851698,2,0.0135135135135,0,0.307692307692,0.0851063829787,0.0820895522388,1,0.664179104478,38,0.841666666667,39,9,0.0666666666667,0,0,0,0,0,cTP 
